"FechaHora","Fecha","Hora","DirMed_a_1100cm","Humedad_a_620cm","Irradia_a_200cm","Presion_a_150cm","SigDir_a_1100cm","SigVel_a_1100cm","TemAire_a_620cm","VelMax_a_1100","VelMedia_a_1100cm"
"42751.55555555555","2017/1/16","13:20","324.1","94.7","136.4","959.02","26.29","1.78","8.779999999999999","9.699999999999999","4.06"
"42751.5625","2017/1/16","13:30","333.6","92.2","151.9","958.99","23.04","1.83","8.99","10.88","4.99"
"42751.56944444445","2017/1/16","13:40","331.4","92","121.4","958.88","22.98","1.7","9.029999999999999","8.92","4.88"
"42751.57638888889","2017/1/16","13:50","332.5","92.40000000000001","114.4","958.8","25.87","1.85","9.02","9.31","4.88"
"42751.58333333334","2017/1/16","14:00","331.6","93.09999999999999","119","958.8099999999999","25.54","1.75","9.029999999999999","8.43","3.93"
"42751.59027777778","2017/1/16","14:10","327.7","94.09999999999999","106.3","958.67","24.45","1.65","8.92","8.529999999999999","4.26"
"42751.59722222222","2017/1/16","14:20","332.4","94.2","95","958.65","25.74","1.36","8.9","7.64","3.2"
"42751.60416666666","2017/1/16","14:30","330.4","94","80.3","958.65","23.33","1.53","8.949999999999999","8.619999999999999","3.39"
"42751.61111111111","2017/1/16","14:40","334.6","94.09999999999999","83.3","958.6799999999999","26.25","1.78","8.869999999999999","8.529999999999999","4.62"
"42751.61805555555","2017/1/16","14:50","336.4","94.90000000000001","70.22","958.6","20.64","1.27","8.81","6.86","3.71"
"42751.625","2017/1/16","15:00","339.9","94.8","58.15","958.61","15.55","1.36","8.720000000000001","7.94","4.53"
"42751.63194444445","2017/1/16","15:10","338.5","97.3","51.74","958.6","12.66","1.19","8.630000000000001","7.25","4.35"
"42751.63888888889","2017/1/16","15:20","335.5","99.2","37.39","958.54","15.66","1.19","8.550000000000001","6.27","3.5"
"42751.64583333334","2017/1/16","15:30","336.8","99.09999999999999","43.37","958.5599999999999","22.01","1.32","8.640000000000001","5.98","3.44"
"42751.65277777778","2017/1/16","15:40","344.6","97.8","46.37","958.47","21.9","2.26","8.74","10.49","4.7"
"42751.65972222222","2017/1/16","15:50","339.5","95.90000000000001","35.1","958.45","31.68","1.7","8.83","8.039999999999999","4.12"
"42751.66666666666","2017/1/16","16:00","341.1","97","22.5","958.51","18.66","0.96","8.76","5.1","3.1"
"42751.67361111111","2017/1/16","16:10","328.1","98.7","19.71","958.52","17.96","0.85","8.67","5.29","2.6"
"42751.68055555555","2017/1/16","16:20","339.8","97.09999999999999","14.9","958.46","23.69","1.38","8.73","8.529999999999999","3.27"
"42751.6875","2017/1/16","16:30","346.9","92.90000000000001","11.01","958.39","27.07","1.83","8.91","10.98","5.58"
"42751.69444444445","2017/1/16","16:40","340.6","93.59999999999999","5.22","958.4299999999999","22.57","1.54","8.92","8.720000000000001","4.96"
"42751.70138888889","2017/1/16","16:50","339.3","93.90000000000001","3.12","958.51","20.61","1.87","8.81","9.9","4.42"
"42751.70833333334","2017/1/16","17:00","350.4","96","2.12","958.54","27.04","1.8","8.74","8.92","4.56"
"42751.71527777778","2017/1/16","17:10","347.2","99.2","3.37","958.6","27.62","1.83","8.56","8.529999999999999","3.98"
"42751.72222222222","2017/1/16","17:20","352.7","99.09999999999999","3.03","958.62","27.16","1.95","8.56","9.210000000000001","4"
"42751.72916666666","2017/1/16","17:30","351.9","97.5","2.07","958.65","17.82","1.59","8.57","10.49","5.77"
"42751.73611111111","2017/1/16","17:40","342.1","96.90000000000001","2.57","958.74","20.77","1.82","8.630000000000001","9.699999999999999","4.06"
"42751.74305555555","2017/1/16","17:50","346.7","97.09999999999999","2.07","958.6799999999999","24.44","1.52","8.609999999999999","7.25","3.68"
"42751.75","2017/1/16","18:00","348.6","95.5","2.06","958.71","26.12","1.91","8.58","8.720000000000001","3.62"
"42751.75694444445","2017/1/16","18:10","340.9","97","2.21","958.6900000000001","37.51","1.5","8.550000000000001","7.55","2.74"
"42751.76388888889","2017/1/16","18:20","336.3","98","1.38","958.67","21.34","1.16","8.48","5.98","3.41"
"42751.77083333334","2017/1/16","18:30","337.1","97.5","2.18","958.62","22.52","1.05","8.51","5.49","3.24"
"42751.77777777778","2017/1/16","18:40","329.8","96.90000000000001","2.47","958.6","25.21","1.17","8.56","5.98","2.95"
"42751.78472222222","2017/1/16","18:50","331.8","96.5","2.07","958.64","32.68","1.66","8.6","7.94","3.21"
"42751.79166666666","2017/1/16","19:00","335.3","96.59999999999999","2.14","958.59","18.3","1.35","8.550000000000001","6.37","3.44"
"42751.79861111111","2017/1/16","19:10","302.2","97.90000000000001","2.49","958.61","22.1","0.71","8.460000000000001","4.51","2.52"
"42751.80555555555","2017/1/16","19:20","300.1","99","2","958.58","19.59","0.67","8.359999999999999","3.92","2.32"
"42751.8125","2017/1/16","19:30","326.9","99.09999999999999","2.28","958.5599999999999","26.69","0.98","8.380000000000001","5","2.18"
"42751.81944444445","2017/1/16","19:40","343.1","98.40000000000001","2.24","958.5","31.67","1.63","8.449999999999999","7.55","3.4"
"42751.82638888889","2017/1/16","19:50","334.7","97","2.29","958.5","29.37","1.3","8.539999999999999","5.68","2.96"
"42751.83333333334","2017/1/16","20:00","343.9","95.59999999999999","2.15","958.42","19.25","1.34","8.56","8.619999999999999","4.51"
"42751.84027777778","2017/1/16","20:10","341.3","94.2","1.85","958.41","19.51","2.04","8.58","11.66","5.83"
"42751.84722222222","2017/1/16","20:20","345.6","94","2.19","958.35","23.03","1.73","8.58","9.210000000000001","4.76"
"42751.85416666666","2017/1/16","20:30","348.6","95","2.19","958.3200000000001","25.98","1.78","8.48","8.82","3.49"
"42751.86111111111","2017/1/16","20:40","344.2","95.5","2.22","958.14","27.06","1.34","8.48","6.86","2.8"
"42751.86805555555","2017/1/16","20:50","337.1","95","2.24","958.0700000000001","28.33","1.56","8.529999999999999","7.45","2.98"
"42751.875","2017/1/16","21:00","319.9","95","2.4","958.04","26.69","0.9","8.550000000000001","4.9","2.5"
"42751.88194444445","2017/1/16","21:10","334.1","94.7","2.19","958.21","32.21","1.77","8.56","8.92","3.64"
"42751.88888888889","2017/1/16","21:20","342.4","94.09999999999999","2.2","958.17","26.1","1.75","8.56","8.23","4.39"
"42751.89583333334","2017/1/16","21:30","347.7","94.59999999999999","2.32","958.17","18.58","1.42","8.5","7.74","3.91"
"42751.90277777778","2017/1/16","21:40","344.2","94.09999999999999","2.48","958.0599999999999","19.9","1.21","8.539999999999999","6.96","3.78"
"42751.90972222222","2017/1/16","21:50","345.7","95.5","2.35","957.99","21.98","1.45","8.56","8.619999999999999","4.25"
"42751.91666666666","2017/1/16","22:00","344.1","95.2","2.38","958.03","27.27","1.19","8.460000000000001","6.47","2.65"
"42751.92361111111","2017/1/16","22:10","339.8","96.90000000000001","2.31","957.91","17.32","1","8.359999999999999","6.66","3.06"
"42751.93055555555","2017/1/16","22:20","336.4","96.40000000000001","1.95","957.9299999999999","21.98","1.3","8.4","7.64","3.5"
"42751.9375","2017/1/16","22:30","339.4","94.2","2.49","957.86","22.75","1.96","8.51","10.19","4.62"
"42751.94444444445","2017/1/16","22:40","345.8","93","1.86","957.9","23.06","1.94","8.6","9.31","5.15"
"42751.95138888889","2017/1/16","22:50","339.2","94.40000000000001","1.99","957.8200000000001","21.96","1.49","8.5","8.23","4.25"
"42751.95833333334","2017/1/16","23:00","345.9","96.09999999999999","2.19","957.8","20.02","1","8.43","5.68","3.31"
"42751.96527777778","2017/1/16","23:10","341.3","96.5","2.21","957.66","30.08","1.61","8.470000000000001","9.31","3.79"
"42751.97222222222","2017/1/16","23:20","339.2","94.59999999999999","2.46","957.46","20.02","1.52","8.550000000000001","8.039999999999999","4.31"
"42751.97916666666","2017/1/16","23:30","340.8","93.7","2.82","957.41","25.94","2.08","8.550000000000001","10.58","5.65"
"42751.98611111111","2017/1/16","23:40","340.6","94.09999999999999","2.45","957.36","16.89","1.62","8.390000000000001","9.51","5.89"
"42751.99305555555","2017/1/16","23:50","346","94","2.32","957.3200000000001","27.88","1.94","8.41","9.699999999999999","4.37"
"42752","2017/1/17","00:00","344.4","93.5","2.36","957.21","16.86","1.39","8.42","9.109999999999999","5.16"
"42752.00694444445","2017/1/17","00:10","346.9","94.7","2.24","957.14","21.16","1.73","8.34","9.31","4.58"
"42752.01388888889","2017/1/17","00:20","339.8","94.90000000000001","2.56","956.87","15.88","1.49","8.390000000000001","10","4.98"
"42752.02083333334","2017/1/17","00:30","341","93.3","2.64","956.74","24.75","2.25","8.51","11.96","5.91"
"42752.02777777778","2017/1/17","00:40","343.5","94.09999999999999","2.51","956.6900000000001","31.67","2.08","8.539999999999999","10.49","4.2"
"42752.03472222222","2017/1/17","00:50","347.1","96.5","2.36","956.66","30.95","1.63","8.43","8.43","3.64"
"42752.04166666666","2017/1/17","01:00","349.2","98.2","2.69","956.61","26.42","1.79","8.42","8.619999999999999","4.49"
"42752.04861111111","2017/1/17","01:10","25.64","99","2.66","956.73","21.65","1.47","8.26","9.6","5.01"
"42752.05555555555","2017/1/17","01:20","32.28","98.09999999999999","2.98","956.9","16.08","2.15","7.45","12.45","6.19"
"42752.0625","2017/1/17","01:30","31.53","95.90000000000001","1.56","956.92","12.32","1.29","6.89","9.800000000000001","5.94"
"42752.06944444445","2017/1/17","01:40","35.88","94.90000000000001","2.66","957.04","15.64","1.41","6.69","10.58","5.61"
"42752.07638888889","2017/1/17","01:50","28.67","94.40000000000001","1.3","957.22","14.75","1.38","6.42","10.19","5.65"
"42752.08333333334","2017/1/17","02:00","31.52","93.8","1.86","957.4","14.33","1.53","6.28","11.47","6.4"
"42752.09027777778","2017/1/17","02:10","33.75","93","1.99","957.5","11.52","1.37","6.15","9.210000000000001","5.95"
"42752.09722222222","2017/1/17","02:20","38.98","95.5","2.56","957.7","13.17","1.68","5.85","9.210000000000001","5.55"
"42752.10416666666","2017/1/17","02:30","50.77","97.7","1.85","957.74","15.1","1.2","5.65","6.96","3.9"
"42752.11111111111","2017/1/17","02:40","37.8","97.7","1.62","957.83","12.37","1.61","5.09","9.41","5.55"
"42752.11805555555","2017/1/17","02:50","43.88","96","1.25","957.97","11.1","1.25","4.79","8.82","5.03"
"42752.125","2017/1/17","03:00","37.84","97.5","2.27","958.0700000000001","14.33","1.08","4.49","6.86","4.32"
"42752.13194444445","2017/1/17","03:10","37.66","96.09999999999999","1.68","958.1900000000001","11.5","1.42","4.3","9.210000000000001","6.13"
"42752.13888888889","2017/1/17","03:20","28.64","91.3","0.99","958.22","11.42","0.96","4.28","8.039999999999999","5.74"
"42752.14583333334","2017/1/17","03:30","26.81","91.2","1.44","958.23","9.880000000000001","0.95","4.16","7.25","4.71"
"42752.15277777778","2017/1/17","03:40","44.71","92.8","1.26","958.26","15.37","0.98","4.15","6.08","3.54"
"42752.15972222222","2017/1/17","03:50","32.61","92.09999999999999","1.19","958.26","18.02","0.8100000000000001","4.03","5.29","3.03"
"42752.16666666666","2017/1/17","04:00","4.97","93.3","1.51","958.27","15.23","1.19","3.96","6.57","3.83"
"42752.17361111111","2017/1/17","04:10","25.98","95.40000000000001","1.79","958.26","11.4","0.72","3.7","5.59","3.54"
"42752.18055555555","2017/1/17","04:20","42.54","97.3","1.98","958.34","16","1.13","3.75","5.29","2.98"
"42752.1875","2017/1/17","04:30","38.61","96.59999999999999","1.95","958.3099999999999","13.3","0.92","3.69","7.06","4.38"
"42752.19444444445","2017/1/17","04:40","19.29","92.09999999999999","1.75","958.3099999999999","21.72","1.63","3.57","8.33","4.8"
"42752.20138888889","2017/1/17","04:50","30.46","88.5","1.93","958.38","21.12","1.31","3.48","7.74","3.79"
"42752.20833333334","2017/1/17","05:00","42.46","85","1.86","958.46","11.86","1.16","3.27","8.529999999999999","5.63"
"42752.21527777778","2017/1/17","05:10","32.63","84.5","1.73","958.53","14.69","1.66","3.18","8.720000000000001","5.05"
"42752.22222222222","2017/1/17","05:20","37.26","84","1.85","958.62","13.49","1.56","3.07","8.82","5.14"
"42752.22916666666","2017/1/17","05:30","40.71","88.09999999999999","1.46","958.73","13.63","1.26","2.8","7.06","4.61"
"42752.23611111111","2017/1/17","05:40","31.69","87.59999999999999","1.7","958.86","14.08","1.29","2.55","7.45","5.25"
"42752.24305555555","2017/1/17","05:50","34.6","84.7","1.2","958.8200000000001","13.78","1.22","2.59","7.94","5.46"
"42752.25","2017/1/17","06:00","40.82","77.06","2.11","958.71","11.25","1.69","2.71","11.17","6.63"
"42752.25694444445","2017/1/17","06:10","44.48","71.47","1.26","958.75","12.14","1.69","2.65","11.76","6.44"
"42752.26388888889","2017/1/17","06:20","42.54","69.23999999999999","1.07","958.8099999999999","12.68","1.54","2.49","11.07","6.04"
"42752.27083333334","2017/1/17","06:30","41.74","67.78","1.02","958.92","15.82","1.87","2.37","10.19","6.06"
"42752.27777777778","2017/1/17","06:40","39.45","68.8","1.15","959.04","12.64","1.54","2.18","9.6","5.75"
"42752.28472222222","2017/1/17","06:50","36.16","70.53","1.32","959.08","11.27","1.31","1.96","9.109999999999999","5.62"
"42752.29166666666","2017/1/17","07:00","29.09","74.55","1.07","959.2","11.17","0.93","1.81","9.109999999999999","5.71"
"42752.29861111111","2017/1/17","07:10","21.18","72.64","0.8","959.28","13.64","1.27","1.68","8.82","5.57"
"42752.30555555555","2017/1/17","07:20","14.11","71.62","0.59","959.38","15.45","1.44","1.6","8.82","5.18"
"42752.3125","2017/1/17","07:30","11.8","73.61","1.04","959.4299999999999","17","1.18","1.45","8.43","5.23"
"42752.31944444445","2017/1/17","07:40","13.58","73.97","1.96","959.51","16.75","1.25","1.4","7.74","4.97"
"42752.32638888889","2017/1/17","07:50","13.15","75.03","6.75","959.64","18.21","1.14","1.41","7.35","4.86"
"42752.33333333334","2017/1/17","08:00","13.37","76.89","16.68","959.79","18.59","1.31","1.4","7.64","4.23"
"42752.34027777778","2017/1/17","08:10","13.56","76.90000000000001","25.85","959.9400000000001","17.89","1.27","1.39","8.33","4.48"
"42752.34722222222","2017/1/17","08:20","22.88","75.54000000000001","48.88","960.05","16.25","1.2","1.38","8.43","5.32"
"42752.35416666666","2017/1/17","08:30","25.93","75.34999999999999","72.76000000000001","960.2","13.2","1.12","1.44","8.23","5.37"
"42752.36111111111","2017/1/17","08:40","29.36","72.05","126.2","960.29","12.28","1.64","1.62","9.800000000000001","5.9"
"42752.36805555555","2017/1/17","08:50","35.35","70.45","175.7","960.39","13.58","1.63","1.75","9.31","6.01"
"42752.375","2017/1/17","09:00","37.03","69.95","208.9","960.51","16.31","1.79","1.89","10.68","5.5"
"42752.38194444445","2017/1/17","09:10","36.39","69.06999999999999","269.8","960.65","14.16","1.61","1.93","11.07","5.85"
"42752.38888888889","2017/1/17","09:20","35.13","67.47","256.3","960.79","15.72","1.82","1.98","10.88","6.49"
"42752.39583333334","2017/1/17","09:30","28.85","67.59","303.8","960.96","18.49","1.68","2.08","9.699999999999999","5.38"
"42752.40277777778","2017/1/17","09:40","29.02","68.76000000000001","323.8","961.05","13.05","1.38","2.03","11.37","6.96"
"42752.40972222222","2017/1/17","09:50","19.21","69.79000000000001","241.4","961.14","17.25","1.5","1.85","9.51","5.8"
"42752.41666666666","2017/1/17","10:00","18.58","70.25","329.9","961.2","16.94","1.47","1.95","9.9","6.05"
"42752.42361111111","2017/1/17","10:10","14.86","68.29000000000001","295.5","961.3","20.64","1.51","1.97","9.9","5.49"
"42752.43055555555","2017/1/17","10:20","9.449999999999999","69.09999999999999","272.4","961.4400000000001","18.68","1.61","1.88","9.800000000000001","5.97"
"42752.4375","2017/1/17","10:30","9.869999999999999","67.87","285","961.51","19.1","1.76","1.96","11.76","5.78"
"42752.44444444445","2017/1/17","10:40","12.39","68.25","340.8","961.55","17.59","1.6","1.97","9.109999999999999","5.5"
"42752.45138888889","2017/1/17","10:50","7.5","68.59","530.6","961.46","24.02","1.57","2.28","9.210000000000001","4.93"
"42752.45833333334","2017/1/17","11:00","359.1","66","269.1","961.4","31.32","1.98","2.41","9.210000000000001","4.23"
"42752.46527777778","2017/1/17","11:10","358.3","64.95","450","961.3","28.15","1.69","2.52","8.43","4.02"
"42752.47222222222","2017/1/17","11:20","358.1","64.43000000000001","341","961.22","26.96","1.86","2.52","9.41","4.74"
"42752.47916666666","2017/1/17","11:30","3.71","63.73","458","961.1799999999999","18.29","1.7","2.48","10.49","5.99"
"42752.48611111111","2017/1/17","11:40","10.53","62.01","455.1","961.02","17.24","1.69","2.35","10.09","6.43"
"42752.49305555555","2017/1/17","11:50","12.66","59.67","532.2","960.83","31.53","1.85","2.96","9.6","4.63"
"42752.5","2017/1/17","12:00","354.5","64","183.5","960.76","24.57","2.32","2.68","10.58","5.29"
"42752.50694444445","2017/1/17","12:10","10.59","63.66","533.4","960.75","24.45","2.18","2.51","10.29","5.6"
"42752.51388888889","2017/1/17","12:20","2.73","63.47","322.2","960.61","23.83","1.92","2.68","8.529999999999999","5.21"
"42752.52083333334","2017/1/17","12:30","2.37","60.47","412.4","960.54","27.99","2.35","2.68","9.699999999999999","5.64"
"42752.52777777778","2017/1/17","12:40","18.78","55.92","556.3","960.49","23.61","1.78","2.58","9.9","6.19"
"42752.53472222222","2017/1/17","12:50","352.2","57.99","350.1","960.38","24.06","1.98","2.91","11.66","4.84"
"42752.54166666666","2017/1/17","13:00","15.24","54.23","470.6","960.41","25.67","1.64","2.79","9.6","5.38"
"42752.54861111111","2017/1/17","13:10","1.76","51.18","488.8","960.22","35.07","2.1","3.18","10.19","5.19"
"42752.55555555555","2017/1/17","13:20","1.28","53.19","470.1","960.1799999999999","18.32","1.4","2.95","9.51","6.12"
"42752.5625","2017/1/17","13:30","356.5","52.52","478.1","960.16","26.08","2.38","3.05","10.78","5.45"
"42752.56944444445","2017/1/17","13:40","349.5","51.21","425.4","960.13","32.47","2.75","3.12","13.13","5.93"
"42752.57638888889","2017/1/17","13:50","352.9","49","443.1","960.12","23.09","2.16","3.07","12.94","6.36"
"42752.58333333334","2017/1/17","14:00","354.2","50.8","411.8","960.03","39","2.38","3.26","10.09","4.61"
"42752.59027777778","2017/1/17","14:10","14.29","48.79","414.8","959.99","30.73","2.57","3.16","10.68","5.31"
"42752.59722222222","2017/1/17","14:20","353.9","46.99","386.8","959.88","29.85","2.06","3.24","10","5.24"
"42752.60416666666","2017/1/17","14:30","8.619999999999999","46.81","372.4","959.99","21.77","1.94","2.94","10.09","5.61"
"42752.61111111111","2017/1/17","14:40","2.81","46.14","345.6","959.99","20.96","2.37","2.98","11.07","6.02"
"42752.61805555555","2017/1/17","14:50","16.01","45.74","327","960.01","13.7","2","2.61","12.25","7.29"
"42752.625","2017/1/17","15:00","12.87","44.64","305.9","960.03","23.47","2.29","2.6","12.45","6.78"
"42752.63194444445","2017/1/17","15:10","12.3","46.52","291.6","960.08","22.77","2.04","2.67","11.47","6.09"
"42752.63888888889","2017/1/17","15:20","20.72","46.68","264.8","960.1799999999999","16.85","1.8","2.44","10.39","6.27"
"42752.64583333334","2017/1/17","15:30","4.39","49.34","246.3","960.12","20.35","1.67","2.65","9.41","5.56"
"42752.65277777778","2017/1/17","15:40","8.26","47.67","217.8","960.0599999999999","23.66","2.31","2.58","12.54","6.19"
"42752.65972222222","2017/1/17","15:50","8.9","47.94","189.8","960.11","19.73","2.04","2.25","12.35","7.45"
"42752.66666666666","2017/1/17","16:00","1.93","49.38","160.4","960.02","18.18","2.18","2.2","11.66","7.33"
"42752.67361111111","2017/1/17","16:10","15.06","51.33","138.2","960.01","20.73","1.95","2.16","11.17","6.13"
"42752.68055555555","2017/1/17","16:20","0.71","52.36","109.9","959.96","22.5","2.16","2.24","11.37","6.07"
"42752.6875","2017/1/17","16:30","14.48","53.55","64.89","959.95","16.69","1.73","2","10.68","6.47"
"42752.69444444445","2017/1/17","16:40","8.81","55.39","52.95","959.96","20.58","1.75","1.92","9.6","5.63"
"42752.70138888889","2017/1/17","16:50","6.49","57.07","30.23","960","20.79","1.56","1.87","9.109999999999999","5.06"
"42752.70833333334","2017/1/17","17:00","5.31","59.02","13.14","960.04","15.55","1.21","1.7","7.74","4.58"
"42752.71527777778","2017/1/17","17:10","3.18","58.28","2.7","959.95","21.6","1.75","1.57","9.6","3.93"
"42752.72222222222","2017/1/17","17:20","4.27","57.9","0.68","959.9299999999999","20.32","1.5","1.47","8.039999999999999","4.63"
"42752.72916666666","2017/1/17","17:30","0.17","58.83","0.2","959.95","15.49","1.26","1.41","6.86","3.97"
"42752.73611111111","2017/1/17","17:40","2.58","59.21","0.04","959.95","19.28","1.31","1.39","7.45","4.02"
"42752.74305555555","2017/1/17","17:50","353.3","59.42","0.03","959.96","30","1.33","1.42","6.86","3.12"
"42752.75","2017/1/17","18:00","0.49","60.16","0.01","959.97","20.68","1.01","1.31","5.98","3.27"
"42752.75694444445","2017/1/17","18:10","3.55","60.29","0.02","960.01","18.4","1.19","1.27","6.86","4.04"
"42752.76388888889","2017/1/17","18:20","359.3","60.12","0.07000000000000001","960.01","20.98","1.23","1.26","6.66","3.68"
"42752.77083333334","2017/1/17","18:30","359.9","60.95","0.04","960.05","18.38","0.9399999999999999","1.24","5.29","3.06"
"42752.77777777778","2017/1/17","18:40","8.42","61.41","0.04","960.02","19.23","0.83","1.23","4.8","3.23"
"42752.78472222222","2017/1/17","18:50","1.98","62.12","0.08","959.98","21.51","1.21","1.14","7.45","3.54"
"42752.79166666666","2017/1/17","19:00","5.64","62.75","0.12","959.9400000000001","19.85","1.28","1.19","6.66","3.6"
"42752.79861111111","2017/1/17","19:10","2.78","63.24","0.1","959.83","19.22","1.19","1.16","6.76","3.67"
"42752.80555555555","2017/1/17","19:20","0.35","63.67","0.16","959.6900000000001","19.4","1.24","1.21","6.86","3.6"
"42752.8125","2017/1/17","19:30","355.8","64.61","0.1","959.5700000000001","23.66","1.2","1.29","5.88","2.55"
"42752.81944444445","2017/1/17","19:40","1.66","65.04000000000001","0.18","959.54","22.94","1.02","1.26","5.49","3.22"
"42752.82638888889","2017/1/17","19:50","14.13","64.03","0.19","959.54","23.53","1.04","1.34","6.66","3.74"
"42752.83333333334","2017/1/17","20:00","4.92","63.3","0.16","959.54","25.21","1.06","1.48","5.78","2.81"
"42752.84027777778","2017/1/17","20:10","25.74","62.14","0.14","959.51","28.91","1.32","1.52","6.66","3.26"
"42752.84722222222","2017/1/17","20:20","21.97","59.42","0.13","959.51","20.46","1.27","1.58","7.74","3.98"
"42752.85416666666","2017/1/17","20:30","27.4","57.64","0.12","959.47","19.53","1.67","1.6","10.19","5.04"
"42752.86111111111","2017/1/17","20:40","34.37","56.51","0.1","959.45","19.13","1.65","1.58","10.98","5.19"
"42752.86805555555","2017/1/17","20:50","34.74","49.84","0.23","959.4","14.55","2.22","1.71","14.21","8.09"
"42752.875","2017/1/17","21:00","26.4","51.62","0.14","959.36","15.82","1.71","1.57","11.17","5.65"
"42752.88194444445","2017/1/17","21:10","36.5","50.74","0.2","959.33","17.16","1.55","1.61","9.109999999999999","4.92"
"42752.88888888889","2017/1/17","21:20","34.25","51.11","0.2","959.3200000000001","15.87","1.39","1.55","9.800000000000001","4.79"
"42752.89583333334","2017/1/17","21:30","37.15","51.64","0.26","959.27","17.52","1.99","1.53","12.05","6.42"
"42752.90277777778","2017/1/17","21:40","43.46","53.16","0.26","959.3","15.61","1.74","1.55","10.68","5.99"
"42752.90972222222","2017/1/17","21:50","44.94","53.77","0.54","959.34","14.87","2.13","1.49","11.47","6.13"
"42752.91666666666","2017/1/17","22:00","41.25","53.45","0.34","959.36","12.26","1.67","1.37","13.52","6.55"
"42752.92361111111","2017/1/17","22:10","37.06","53.38","0.31","959.48","15.8","1.8","1.23","11.07","6.84"
"42752.93055555555","2017/1/17","22:20","45.73","53.41","0.39","959.4","15.28","1.94","1.2","12.54","6.67"
"42752.9375","2017/1/17","22:30","48.29","54.68","0.31","959.37","22.4","1.82","1.09","9.31","4.7"
"42752.94444444445","2017/1/17","22:40","68.84","61.18","0.3","959.38","18.89","0.97","0.8","5.78","2.73"
"42752.95138888889","2017/1/17","22:50","72.48","63.72","0.37","959.48","14.92","1.09","0.46","6.37","3.88"
"42752.95833333334","2017/1/17","23:00","71.54000000000001","64.17","0.34","959.4","23.74","1.18","0.45","7.25","3.43"
"42752.96527777778","2017/1/17","23:10","54.6","63.4","0.39","959.34","15.12","1.84","0.46","10.49","4.93"
"42752.97222222222","2017/1/17","23:20","58.21","64.98","0.67","959.37","13.89","1.59","0.35","10.58","5.47"
"42752.97916666666","2017/1/17","23:30","56.13","66.23999999999999","0.66","959.41","12.77","2.05","0.28","11.27","5.88"
"42752.98611111111","2017/1/17","23:40","57.52","67.47","0.7","959.39","14.75","1.35","0.21","8.82","5.34"
"42752.99305555555","2017/1/17","23:50","53.03","67.81999999999999","0.41","959.35","16.3","1.76","0.18","9.699999999999999","4.98"
"42753","2017/1/18","00:00","39.53","68.09","0.39","959.22","14.43","1.74","0.11","11.17","5.75"
"42753.00694444445","2017/1/18","00:10","42.32","68.72","0.32","959.26","13.71","1.2","0.05","7.84","4.5"
"42753.01388888889","2017/1/18","00:20","49.36","69.3","0.44","959.16","15.97","1.24","0.14","6.57","3.65"
"42753.02083333334","2017/1/18","00:30","55.1","69.51000000000001","0.33","959.0599999999999","12.74","0.8100000000000001","-0.01","5.88","3.66"
"42753.02777777778","2017/1/18","00:40","52.38","68.90000000000001","0.53","958.98","11.64","0.75","0.01","6.57","4.23"
"42753.03472222222","2017/1/18","00:50","44.16","67.88","0.85","958.88","13.76","1.08","0.1","8.039999999999999","4.55"
"42753.04166666666","2017/1/18","01:00","37.7","68.2","0.34","958.83","10.1","0.9","0.04","7.94","5"
"42753.04861111111","2017/1/18","01:10","40.24","68.58","0.4","958.9299999999999","13.79","1.11","0","8.33","5.7"
"42753.05555555555","2017/1/18","01:20","34.73","68.83","0.53","958.87","14.72","2.14","-0.08","11.37","6.58"
"42753.0625","2017/1/18","01:30","34.95","69.13","0.23","958.89","16.13","1.64","-0.14","8.92","5.75"
"42753.06944444445","2017/1/18","01:40","52.8","69.59","0.22","958.98","16.62","1.21","-0.17","7.45","4"
"42753.07638888889","2017/1/18","01:50","42.05","70.19","0.2","959.03","15.37","1.51","-0.23","9.02","4.53"
"42753.08333333334","2017/1/18","02:00","36.48","71.08","0.51","959.05","20.03","1.72","-0.34","9.699999999999999","4.75"
"42753.09027777778","2017/1/18","02:10","48.71","71.45999999999999","0.39","959.13","36.28","1.54","-0.39","6.47","2.22"
"42753.09722222222","2017/1/18","02:20","52.94","71.42","0.32","959.14","36.38","0.76","-0.24","3.23","1.18"
"42753.10416666666","2017/1/18","02:30","359.2","71.76000000000001","0.32","959.0599999999999","26.36","0.66","-0.21","3.04","1.27"
"42753.11111111111","2017/1/18","02:40","5.56","73.79000000000001","0.18","958.9400000000001","27.98","1.38","-0.42","6.27","3.87"
"42753.11805555555","2017/1/18","02:50","24.68","74.27","0.19","959","11.4","1.02","-0.72","7.55","4.98"
"42753.125","2017/1/18","03:00","22.94","73.69","0.17","958.95","13.66","0.93","-0.85","7.45","4.94"
"42753.13194444445","2017/1/18","03:10","18.05","73.12","0.23","958.97","25.67","1.49","-0.84","6.96","3.48"
"42753.13888888889","2017/1/18","03:20","14.96","72.48999999999999","0.09","959.1","31.24","1.11","-0.83","4.31","2.09"
"42753.14583333334","2017/1/18","03:30","25.54","73.45","0.14","958.88","19.01","1.14","-1.03","6.08","3.51"
"42753.15277777778","2017/1/18","03:40","25.45","72.44","0.1","958.9299999999999","27.55","1.27","-1.01","5.68","2.07"
"42753.15972222222","2017/1/18","03:50","1.73","72.76000000000001","0.05","958.9400000000001","18.18","0.44","-0.89","1.96","0.9399999999999999"
"42753.16666666666","2017/1/18","04:00","1.65","72.53","0.09","958.8","21.98","1.05","-1","4.8","2.39"
