Fecha,Hora,DirMed_a_1100cm,Humedad_a_620cm,Irradia_a_200cm,Presion_a_150cm,SigDir_a_1100cm,SigVel_a_1100cm,TemAire_a_620cm,VelMax_a_1100,VelMedia_a_1100cm
2017/1/12,05:40,248.9,99.2,0.4,958.25,16.93,0.24,7.45,1.18,0.64
2017/1/12,05:50,274.8,99.2,0.27,958.18,13.29,0.27,7.32,1.18,0.42
2017/1/12,06:00,285.7,99.2,0.35,958.06,11.37,0.33,7.24,1.37,0.78
2017/1/12,06:10,261.1,99.2,0.44,957.99,20,0.24,7.27,0.98,0.33
2017/1/12,06:20,276.4,99.2,0.48,957.91,7.87,0.23,7.42,0.78,0.19
2017/1/12,06:30,265.2,99.2,0.38,957.81,6.05,0.17,7.46,0.69,0.17
2017/1/12,06:40,121.5,99.2,0.44,957.81,26.9,0.17,7.38,0.69,0.14
2017/1/12,06:50,124.6,99.2,0.33,957.83,27.11,0.07,7.49,0.49,0.03
2017/1/12,07:00,216.2,99.2,0.34,957.76,19.64,0.4,7.17,1.57,0.81
2017/1/12,07:10,254.2,99.2,0.3,957.67,21.5,0.4,6.89,1.76,0.87
2017/1/12,07:20,260.6,99.2,0.34,957.47,17.91,0.24,7.1,1.27,0.54
2017/1/12,07:30,252.7,99.2,0.86,957.41,8.71,0.3,6.98,1.27,0.54
2017/1/12,07:40,252.1,99.2,2.65,957.39,11.34,0.47,6.96,1.67,0.66
2017/1/12,07:50,247.8,99.1,5.06,957.32,19.15,0.44,6.63,2.06,1.08
2017/1/12,08:00,246.6,99.1,11.1,957.3,17.43,0.52,6.55,1.86,0.85
2017/1/12,08:10,233,99.2,19.85,957.28,12.54,0.4,6.26,2.06,0.97
2017/1/12,08:20,254.2,99.2,36.42,957.2,57.62,0.36,6.46,1.47,0.39
2017/1/12,08:30,255,99.2,68.33,957.12,45.7,0.26,6.48,1.08,0.28
2017/1/12,08:40,15.34,99.2,62.22,957.18,50.87,0.26,6.59,1.18,0.26
2017/1/12,08:50,316.1,99.2,73.21,957.17,46.03,0.22,6.83,0.98,0.16
2017/1/12,09:00,221.7,99.2,85.5,957.13,11.74,0.22,6.97,0.88,0.16
2017/1/12,09:10,177,99.2,95.7,957.1,9.49,0.36,7.09,1.18,0.46
2017/1/12,09:20,200.3,99.2,124.4,957.15,43.72,0.37,7.2,1.57,0.46
2017/1/12,09:30,201.2,99.2,115.4,957.21,27.01,0.76,7.38,3.33,1.02
2017/1/12,09:40,212.7,99.2,127.7,957.12,21.05,0.73,7.72,4.21,1.83
2017/1/12,09:50,191.7,99.2,153.8,957.08,33.26,0.58,8.2,2.65,1.15
2017/1/12,10:00,168.3,99.2,181.2,956.95,35.58,0.44,8.31,2.16,0.78
2017/1/12,10:10,292.2,99.2,328.1,956.98,79.17,0.36,9.11,1.37,0.42
2017/1/12,10:20,294.4,99.2,290.3,956.94,71.74,0.62,10,2.45,0.6
2017/1/12,10:30,262.4,96.6,205.8,956.85,23.78,1.21,10.22,5.78,2.35
2017/1/12,10:40,264.2,86.9,205,956.74,16.9,0.72,10.75,4.41,2.58
2017/1/12,10:50,282.4,84.1,209.1,956.57,25.68,1.26,11.06,5.88,2.86
2017/1/12,11:00,262.9,83,221.9,956.44,36.19,0.67,11.48,3.43,1.31
2017/1/12,11:10,271.4,83.1,179.3,956.29,20.62,0.67,11.48,4.41,2.44
2017/1/12,11:20,275,82.9,171,956.09,22.29,1.17,11.53,6.08,2.6
2017/1/12,11:30,252,82.3,172.6,955.83,17.8,1.08,11.78,5.88,2.83
2017/1/12,11:40,255.6,80.9,156.7,955.71,16.31,0.88,12.12,5.39,2.99
2017/1/12,11:50,259.9,79.77,143.7,955.61,17.9,1.04,12.37,4.8,2.66
2017/1/12,12:00,277.1,79.94,189.5,955.6,34.53,1.04,12.4,5.98,2.78
2017/1/12,12:10,279.6,79.62,193.9,955.5,21.33,0.77,12.43,5,2.93
2017/1/12,12:20,300.4,78.47,160.7,955.15,59.24,0.77,12.75,3.53,1.34
2017/1/12,12:30,227.6,78.35,152.9,954.96,35.38,0.82,12.86,3.53,1.36
2017/1/12,12:40,251,77.6,169.6,954.65,24.89,0.91,12.88,4.41,2.1
2017/1/12,12:50,248.7,76.42,189.2,954.44,19.09,0.7,13.09,4.21,2.48
2017/1/12,13:00,248.9,74.81,208.1,954.22,20.71,1.62,13.24,8.43,3.55
2017/1/12,13:10,240.3,73.74,300.4,954.01,18.95,1.3,13.39,7.45,4.01
2017/1/12,13:20,237.4,71,264,953.83,18.76,1.45,13.66,7.84,4.11
2017/1/12,13:30,246.6,70.13,202.9,953.77,22.26,1.38,13.61,6.47,3.21
2017/1/12,13:40,237.4,70.01,153.8,953.72,37,1.07,13.63,5.19,2.22
2017/1/12,13:50,264.2,69.15,298.4,953.92,21.7,1.54,13.73,6.57,3.27
2017/1/12,14:00,239.6,67.14,243.1,953.71,31.17,1.6,13.79,7.55,2.92
2017/1/12,14:10,257.8,65.53,311.1,953.78,39.75,1.2,13.94,5,2.16
2017/1/12,14:20,274,59.94,377.2,953.7,36.89,1.11,14.69,5.19,2.31
2017/1/12,14:30,271.5,57.82,216.2,953.69,27.08,1.49,14.57,7.45,3.86
2017/1/12,14:40,233.5,59.38,145.4,953.41,24.31,1.37,14.23,6.27,3.15
2017/1/12,14:50,218.8,62.02,109.6,953.79,26.86,0.87,14,4.7,2.36
2017/1/12,15:00,233.3,63.12,81.2,953.81,20.77,0.67,13.81,4.02,2.45
2017/1/12,15:10,234.9,63.38,89.8,953.63,14.08,0.64,13.65,4.41,3.03
2017/1/12,15:20,250.7,63.37,85.7,953.53,14.35,0.78,13.78,3.63,1.85
2017/1/12,15:30,270.9,62.49,169.1,953.75,18.78,0.77,14.06,3.82,1.77
2017/1/12,15:40,261.2,61.65,127.2,953.66,18.4,0.76,14.28,4.51,1.88
2017/1/12,15:50,274.4,62.2,74.61,953.68,28.38,0.41,14.18,2.06,1.23
2017/1/12,16:00,326.7,62.27,52.98,953.8,30.98,0.68,14.18,2.65,1.18
2017/1/12,16:10,295.9,63.55,42.34,953.77,22.27,0.56,14.04,2.84,1.86
2017/1/12,16:20,277.3,64.56,17.68,953.65,15.17,0.75,13.64,4.21,2.35
2017/1/12,16:30,273.5,64.89,5.71,953.91,13.47,0.58,13.24,5.1,3.48
2017/1/12,16:40,294.3,66,3.38,954.05,18.78,0.72,13.12,4.12,1.85
2017/1/12,16:50,284.4,67.31,1.87,954.13,20.61,0.68,12.92,3.72,1.95
2017/1/12,17:00,273.1,67.68,1.43,953.96,28.56,0.6,12.97,2.55,1
2017/1/12,17:10,274.7,68.59,0.63,954.02,19.78,0.48,12.92,2.35,1.1
2017/1/12,17:20,264.1,69.51,0.69,954.05,20.57,0.59,12.8,2.94,1.65
2017/1/12,17:30,260.2,69.57,0.44,953.95,15.78,0.51,12.69,3.23,2.06
2017/1/12,17:40,247.6,69.83,0.36,953.98,14.21,0.44,12.67,3.23,1.37
2017/1/12,17:50,248.1,70.75,0.69,953.96,13.54,0.61,12.44,3.14,1.87
2017/1/12,18:00,252.1,71.33,0.42,954.03,17.09,0.49,12.29,2.94,1.74
2017/1/12,18:10,264.9,72.01,0.55,954.07,11.96,0.75,12.17,4.21,2.53
2017/1/12,18:20,261.7,72.56,0.31,954.11,21.88,0.66,12.07,3.92,1.99
2017/1/12,18:30,245.9,72.41,0.52,954.16,20.48,1.36,11.98,6.08,2.97
2017/1/12,18:40,243.7,72.02,0.24,954.06,15.08,1.14,11.8,5.88,3.03
2017/1/12,18:50,241.5,71.86,0.25,954.11,14.48,0.91,11.67,5.59,3.16
2017/1/12,19:00,241.8,71.83,0.22,954.19,11.11,0.76,11.51,5.19,3.35
2017/1/12,19:10,244.8,71.68,0.1,954.1,12.81,0.61,11.49,4.61,2.6
2017/1/12,19:20,244.6,72.39,0.06,954,11.45,0.74,11.29,5.19,3.39
2017/1/12,19:30,246.5,73.88,0.07,953.9,12.32,0.68,10.98,4.51,3.03
2017/1/12,19:40,247.5,74.81,0.06,953.85,18.33,0.75,10.8,3.92,2.12
2017/1/12,19:50,248.1,75.46,0.06,953.92,17.14,0.74,10.59,3.92,2.2
2017/1/12,20:00,248.5,76.43,0.07,953.9,12.88,0.77,10.31,4.9,3.11
2017/1/12,20:10,250.4,77.64,0.12,953.98,13.05,0.69,10.04,4.41,2.38
2017/1/12,20:20,256.7,77.82,0.56,954.13,12.43,0.75,9.99,5.19,2.87
2017/1/12,20:30,259.8,76.43,0.69,954.35,19.4,1.11,10.18,5.68,3.2
2017/1/12,20:40,299.2,75.91,0.69,954.73,25.16,0.68,10.43,4.12,2.06
2017/1/12,20:50,319.5,79.08,0.39,955.07,20.02,0.8,10.06,4.21,2.33
2017/1/12,21:00,349.9,83.4,0.07,955.18,21.2,0.5,9.84,2.84,1.5
2017/1/12,21:10,352.3,88,0.14,955.21,20.15,0.77,9.73,4.12,1.91
2017/1/12,21:20,332.5,91.3,0.29,955.32,23.42,1.41,9.83,10.19,3.89
2017/1/12,21:30,329.9,90.2,0.35,955.45,35.93,1.93,9.92,8.04,3.61
2017/1/12,21:40,328.7,89.3,0.19,955.74,25.48,1.48,9.65,8.23,3.56
2017/1/12,21:50,339.1,87.8,0.19,955.86,32.06,1.62,9.48,8.04,2.53
2017/1/12,22:00,320.1,86.2,0.21,955.83,35.53,1.76,9.23,9.02,4.02
2017/1/12,22:10,315.7,84.9,0.17,955.75,34.27,1.63,9.04,7.74,3.39
2017/1/12,22:20,312.1,84.5,0.23,955.86,31.29,1.67,8.85,8.13,3.64
2017/1/12,22:30,307.6,85.2,0.29,955.84,54.49,1.29,8.74,5.19,1.9
2017/1/12,22:40,343.3,83.8,0.5,955.8,28.25,0.68,8.78,3.72,1.77
2017/1/12,22:50,335.7,82.7,0.48,955.99,24.1,1.14,8.64,6.47,3.38
2017/1/12,23:00,333.6,84.6,0.16,955.99,33.28,1.63,8.41,8.53,3.06
2017/1/12,23:10,314.2,86.6,0.13,956.07,35.78,1.4,8.17,6.47,1.6
2017/1/12,23:20,318.9,85.2,0.22,956.15,34.1,1.46,8.17,7.64,2.83
2017/1/12,23:30,323.7,83.8,0.17,956.1,41.82,1.61,8.07,6.57,2.76
2017/1/12,23:40,300.5,85.4,0.08,956,35.84,1.65,7.76,8.33,3.02
2017/1/12,23:50,250.9,85.9,0.14,955.87,50.22,1.02,7.71,4.8,1.54
2017/1/13,00:00,159.2,85.8,0.06,955.81,20.87,0.44,7.89,2.65,1.49
2017/1/13,00:10,157.1,86.2,0.04,955.86,28.38,0.72,7.79,2.65,1.04
2017/1/13,00:20,182.8,85.3,0.08,955.84,81.1,0.39,7.89,1.57,0.58
2017/1/13,00:30,311.1,81.1,0.02,955.89,53.57,0.7,7.9,4.12,1.15
2017/1/13,00:40,305.8,79.34,0.28,956.01,34.9,0.88,7.98,3.82,1.61
2017/1/13,00:50,248.6,80.2,0.34,955.96,58.62,0.59,7.93,3.04,1.3
2017/1/13,01:00,307.4,79.82,0.21,955.85,28.96,1.06,7.8,4.41,1.65
2017/1/13,01:10,340,78.5,0.24,955.82,32.08,0.95,7.95,4.02,1.8
2017/1/13,01:20,342.4,79.05,0.37,955.9,27.28,1.71,7.61,7.64,3.66
2017/1/13,01:30,319.8,80.1,0.49,955.96,18.21,1.13,7.39,6.47,3.79
2017/1/13,01:40,318.2,81.2,0.41,956.12,33.36,1.08,7.3,5.1,2.26
2017/1/13,01:50,323.2,82.3,0.47,956.24,25.35,1.15,7.21,6.17,2.62
2017/1/13,02:00,330.9,84.9,0.48,956.29,30.71,2.18,6.77,11.47,4.3
2017/1/13,02:10,334.4,86.1,0.11,956.42,22.63,2.26,6.3,11.47,6.18
2017/1/13,02:20,336.1,85.7,0.2,956.51,27.82,1.33,6.3,8.13,3.39
2017/1/13,02:30,334.4,87.1,0.2,956.61,25.61,1.2,6.11,6.17,2.94
2017/1/13,02:40,334.6,85.7,0.08,956.59,23.98,2.07,6.03,9.6,3.81
2017/1/13,02:50,333.6,84.2,0.06,956.68,31.18,2,5.91,9.7,3.65
2017/1/13,03:00,330.1,84.1,0.13,956.63,36.99,1.95,5.84,8.53,3.63
2017/1/13,03:10,330.2,85,0.18,956.67,26.16,1.38,5.58,7.35,3.85
2017/1/13,03:20,334.8,87.2,0.26,956.69,20.11,1.24,5.39,7.45,3.53
2017/1/13,03:30,325.7,88,0.18,956.57,33.64,1.76,5.23,8.04,3.95
2017/1/13,03:40,322.9,87.5,0.21,956.48,25.06,1.56,5.12,7.94,3.41
2017/1/13,03:50,330.8,86.4,0.24,956.52,30.36,1.21,5.26,5.59,2.16
2017/1/13,04:00,319.4,88.8,0.35,956.66,37.47,1.18,5.11,4.8,2.22
2017/1/13,04:10,321.7,90.1,0.44,956.59,42.63,0.83,5.01,3.82,1.31
2017/1/13,04:20,298.6,89.7,0.34,956.59,42.32,0.85,4.89,3.53,1.71
2017/1/13,04:30,286.3,91.3,0.47,956.58,38.69,0.86,4.68,4.02,1.37
2017/1/13,04:40,296.9,92.9,0.75,956.62,29.92,0.83,4.39,3.82,2.04
2017/1/13,04:50,316,93,0.59,956.74,49.58,0.62,4.5,2.74,1.13
2017/1/13,05:00,350.4,92.3,0.51,956.64,42.83,1.11,4.38,4.02,1.15
2017/1/13,05:10,214.3,92,0.65,956.6,41.27,0.93,4.46,4.12,1.46
2017/1/13,05:20,247.2,91.4,0.63,956.63,34.3,0.95,4.44,3.14,1.17
2017/1/13,05:30,276.3,92,0.69,956.83,36.69,1.21,4.31,5.29,2.33
2017/1/13,05:40,287.6,93.9,0.79,956.98,20.81,1.21,3.82,6.57,4.04
2017/1/13,05:50,285.9,94.8,1.08,957.18,18.23,1.32,3.44,6.57,3.82
2017/1/13,06:00,268.6,94.2,0.89,957.06,18.68,0.93,3.3,5.98,3.38
2017/1/13,06:10,252.8,92.9,0.97,957.05,24.49,1.09,3.4,5.29,2.82
2017/1/13,06:20,252.5,89.8,1.17,957.02,22.01,1.2,3.74,5.78,3.08
2017/1/13,06:30,260.6,86.4,1.09,957.06,22.92,1.05,4.06,5.29,2.79
2017/1/13,06:40,258.8,84,1.16,956.87,26.36,1.42,4.27,7.55,4.07
2017/1/13,06:50,266.5,84.4,1.21,956.9,15.44,1.03,4.25,6.86,4.29
2017/1/13,07:00,283.6,86.6,1.25,957.07,19.01,1.38,4.21,7.15,3.98
2017/1/13,07:10,332.3,88.4,0.86,957.36,29.71,1.28,4.32,7.55,3.07
2017/1/13,07:20,334.6,92.1,0.8,957.61,19.07,0.95,3.61,5,2.43
2017/1/13,07:30,284.3,92.9,1.18,957.69,37.82,0.74,3.61,3.82,2.11
2017/1/13,07:40,253.1,92.1,1.82,957.48,30.54,1.15,3.59,5.59,2.33
2017/1/13,07:50,248.3,90.4,4.21,957.24,15.73,1.05,3.49,6.37,3.61
2017/1/13,08:00,285.2,89.1,5.35,957.61,28.56,1.52,3.64,7.15,4.34
2017/1/13,08:10,296.3,88.8,19.7,957.84,25.58,0.92,3.81,5.59,3.33
2017/1/13,08:20,259.9,89,63.06,957.77,17.64,0.81,3.7,4.8,3.1
2017/1/13,08:30,260.9,88.2,113.5,957.58,28.37,0.93,3.96,5.29,2.63
2017/1/13,08:40,276,83.5,83.6,957.55,29.92,1.34,4.39,6.08,3.53
2017/1/13,08:50,268.7,82.2,68,957.63,20.99,1.33,4.5,7.55,4.56
2017/1/13,09:00,279,85.4,98.8,957.73,22.86,1.82,4.24,10.19,5.59
2017/1/13,09:10,281.6,88.3,74.38,957.86,16.89,1.87,4.01,10.49,5.99
2017/1/13,09:20,308.2,92.2,9.91,958.13,26.53,1.7,3.59,9.6,4.88
2017/1/13,09:30,316.8,95.4,62.17,958.21,32.21,1.57,3.31,6.86,3.17
2017/1/13,09:40,310.3,94.2,271.7,958.13,35.76,1.42,3.71,7.15,3.16
2017/1/13,09:50,310.6,91.8,133.7,958.15,21.1,1.63,4.12,9.02,4.37
2017/1/13,10:00,316.3,92.4,180.6,958.22,29.7,1.25,4.08,6.96,3.39
2017/1/13,10:10,311.3,89.8,274.4,958.34,36.48,1.51,4.45,7.35,3.64
2017/1/13,10:20,306,87.8,112.7,958.52,33.96,2.15,4.29,10.58,4.91
2017/1/13,10:30,322.3,85.3,347.7,958.55,29.9,2.74,4.62,14.31,6.06
2017/1/13,10:40,323.1,80.5,254.8,958.55,30.27,2.39,5.16,12.25,6.22
2017/1/13,10:50,323.6,81.1,273.9,958.59,27.98,2.45,5.3,13.13,6.59
2017/1/13,11:00,328,82.9,248.9,958.66,27.84,2.03,5.38,9.02,4.66
2017/1/13,11:10,319.2,85.6,81.5,958.62,36.74,1.64,5.02,7.64,3.34
2017/1/13,11:20,321.6,88.3,99,958.61,28.63,1.41,4.65,7.25,2.9
2017/1/13,11:30,323.1,87.4,209.7,958.6,27.49,1.47,4.88,8.04,3.24
2017/1/13,11:40,321.9,82.5,194.4,958.46,28.88,2.15,5.28,10.98,5.3
2017/1/13,11:50,326.5,80.6,145,958.41,25.17,1.98,5.55,10.78,4.69
2017/1/13,12:00,326,82.8,52.03,958.36,27.34,2.06,5.42,8.92,4.26
2017/1/13,12:10,321.2,90.1,176.5,958.21,31.8,1.6,4.59,7.35,3.16
2017/1/13,12:20,322.4,88.1,273.7,958.1,30.55,1.13,5.18,6.37,2.61
2017/1/13,12:30,303.8,87.1,41.46,958.2,28.02,1.96,5.08,8.43,4.03
2017/1/13,12:40,302.4,89.7,21.9,958.35,25.07,1.85,4.23,7.25,3.47
2017/1/13,12:50,337,92.2,80.8,958.33,34.55,1.24,4.1,6.08,2.63
2017/1/13,13:00,337.2,92.1,353.5,958.16,30.92,1.31,4.49,5.88,2.97
2017/1/13,13:10,347.2,91,94.9,958.18,25,1.74,4.62,9.31,4.42
2017/1/13,13:20,330.5,92.4,82.6,958.2,29.3,2.11,4.61,11.17,4.61
2017/1/13,13:30,330.5,90.7,174.1,958.25,24.91,1.3,4.66,6.86,3.16
2017/1/13,13:40,325.4,86.2,300.8,958.13,27.79,1.35,5.23,6.96,3.33
2017/1/13,13:50,330.7,78.34,325.9,957.92,28.9,2.3,5.96,12.05,4.9
2017/1/13,14:00,327.3,75.97,185.2,957.69,33.75,2.18,6.28,10.98,4.27
2017/1/13,14:10,325.1,75.83,183.4,957.65,27.33,1.87,6.3,10.58,4.17
2017/1/13,14:20,321.2,75.02,342.1,957.66,33.6,1.76,6.71,9.31,4.1
2017/1/13,14:30,320.6,75.54,232.4,957.68,41.97,1.96,6.75,9.8,3.81
2017/1/13,14:40,334.1,78.44,18.07,958.07,25.78,2.7,6.04,12.64,6.61
2017/1/13,14:50,331.3,92.4,9.5,958.55,21.12,2.56,4.13,13.13,7.47
2017/1/13,15:00,330.7,98.1,46.46,958.6,28.59,2.01,3.25,10.09,3.46
2017/1/13,15:10,294.9,97.2,84,958.45,24.01,1.1,3.48,5,2.63
2017/1/13,15:20,273.9,94.5,61.48,958.47,20.18,1.16,3.66,6.27,3.14
2017/1/13,15:30,282,93.7,64.63,958.63,24.58,1.31,3.85,6.27,3.45
2017/1/13,15:40,308.4,93.8,87.5,958.7,38.91,1.32,4.28,6.66,1.82
2017/1/13,15:50,307.5,91.7,102.7,958.56,41.3,1.31,4.58,5,2.29
2017/1/13,16:00,302.8,90.2,29.93,958.61,26.76,1.93,4.44,10.29,3.8
2017/1/13,16:10,308.6,87.1,82.7,958.59,33.41,1.55,4.49,7.74,3.47
2017/1/13,16:20,314.1,89.3,109.1,958.64,27.84,1.14,4.52,5.49,2.46
2017/1/13,16:30,335,87.7,40.01,958.82,28.5,1.56,4.79,7.74,3.21
2017/1/13,16:40,337.9,89.7,5.68,958.86,24.37,1.6,4.28,8.53,4.5
2017/1/13,16:50,6.25,95,1.08,958.92,20.42,0.89,3.44,4.8,2.63
2017/1/13,17:00,339,97.6,1.26,958.94,22.3,0.54,3.1,2.74,0.96
2017/1/13,17:10,318.4,97.4,1.43,958.96,20.57,0.72,3.33,2.74,1.31
2017/1/13,17:20,316.8,96.6,1.04,959.12,41.18,0.94,3.68,3.92,1.27
2017/1/13,17:30,325.2,98.6,0.76,959.13,26.63,1.61,3.26,8.13,3.73
2017/1/13,17:40,313.1,99.1,0.54,959.01,36.68,1.02,2.92,5,1.94
2017/1/13,17:50,295.3,98.8,0.63,958.87,23.98,0.78,3.12,4.31,2.47
2017/1/13,18:00,281.4,95.5,0.63,958.97,13.78,0.71,3.37,6.27,3.17
2017/1/13,18:10,299.5,94.4,0.82,959.2,24.72,0.97,3.57,6.08,2.73
2017/1/13,18:20,330.5,93.7,0.68,959.25,25.99,1.67,3.51,7.55,3.8
2017/1/13,18:30,321.9,93.6,0.48,959.22,27.19,1.23,3.57,5.78,2.8
2017/1/13,18:40,327.9,92.7,0.22,959.16,36.5,1.36,3.66,6.37,2.37
2017/1/13,18:50,314.8,92,0.49,959.28,25.4,1.31,3.47,7.15,3.62
2017/1/13,19:00,281.6,93.1,0.65,959.3,29.89,1.33,3.41,5.98,2.74
2017/1/13,19:10,286.8,96,0.75,959.5,13.42,1.17,3.12,8.53,4.7
2017/1/13,19:20,283.7,98.1,0.66,959.58,14.24,0.77,2.96,5.39,3.24
2017/1/13,19:30,285.3,97.7,0.64,959.53,26.36,0.66,2.92,4.02,2.37
2017/1/13,19:40,269.7,96.5,0.44,959.49,14.75,0.61,2.9,3.92,2.68
2017/1/13,19:50,259.3,95.6,0.36,959.42,19.99,0.66,2.93,3.82,1.96
2017/1/13,20:00,273.3,94.1,0.33,959.36,23.11,0.73,3.08,4.41,2.17
2017/1/13,20:10,278.3,92.2,0.42,959.26,16.17,0.74,3.23,4.41,2.51
2017/1/13,20:20,258.8,92.4,0.51,959.23,21.05,0.55,3.18,2.94,1.89
2017/1/13,20:30,282,92.5,0.84,959.24,22.58,0.57,3.34,2.84,1.62
2017/1/13,20:40,297.5,92.5,1.1,959.34,20.85,0.81,3.43,3.53,1.93
2017/1/13,20:50,324,94.9,0.64,959.5,27.8,1.04,3.3,4.61,2.33
2017/1/13,21:00,343.5,97,0.37,959.52,27.96,0.93,2.7,4.31,2.37
2017/1/13,21:10,353.6,98.6,0.43,959.43,17.79,0.53,2.09,2.35,1.13
2017/1/13,21:20,331,99.1,0.6,959.59,25.02,0.59,2.15,2.45,0.93
2017/1/13,21:30,10.76,99.1,0.59,959.7,35.19,0.51,2.08,5.49,0.94
2017/1/13,21:40,292.8,99.1,0.62,959.77,29.04,0.34,2.16,1.37,0.59
2017/1/13,21:50,282.6,99.1,0.99,959.88,18.83,0.28,2.11,1.37,0.74
2017/1/13,22:00,270.6,99.1,0.7,959.87,22.65,0.44,1.99,2.25,0.87
2017/1/13,22:10,311.3,99.1,0.81,959.94,29.48,0.5,1.73,3.04,1.51
2017/1/13,22:20,318.9,99.1,0.67,960,25.04,0.97,1.63,4.51,1.98
2017/1/13,22:30,331.2,99.1,0.81,959.83,37.97,0.63,1.42,2.74,1.17
2017/1/13,22:40,262.8,99.1,0.92,959.79,10.74,0.55,1.58,3.33,2.02
2017/1/13,22:50,279.8,99.1,0.69,959.92,10.66,0.56,1.91,2.84,1.21
2017/1/13,23:00,300.1,99.1,0.7,960.03,16.85,0.65,2.1,2.74,1.21
2017/1/13,23:10,283,99.1,0.62,960.22,12.69,0.75,1.92,4.9,3.18
2017/1/13,23:20,285,99.1,0.57,960.36,15.6,0.76,1.38,4.21,2.8
2017/1/13,23:30,262.6,99.1,0.73,960.15,13.14,0.95,1.39,5.1,2.81
2017/1/13,23:40,267.1,99.1,0.66,960,12.92,0.77,1.58,4.9,3.36
2017/1/13,23:50,266.9,99.1,0.61,959.97,19.31,1.09,1.9,5.98,3.15
,00:00,260.1,99.1,0.51,959.83,18.12,0.81,2.05,5.29,2.87
2017/1/14,00:10,270.1,99.1,0.49,959.82,14.3,0.9,2.16,5.88,3.42
2017/1/14,00:20,288.4,99,0.53,959.8,14.6,0.92,2.26,5.98,3.25
2017/1/14,00:30,303.3,98.1,0.52,959.96,24.45,1.27,2.41,6.96,3.46
2017/1/14,00:40,325.4,94.2,0.35,960.03,31.76,1.19,2.69,5.78,2.44
2017/1/14,00:50,14.05,93.3,0.37,960.08,33.5,0.87,2.72,3.72,1.6
2017/1/14,01:00,112.6,94.7,0.45,960.07,32.71,0.39,2.5,2.16,1.17
2017/1/14,01:10,166.8,95.9,0.51,959.93,11.77,0.27,2.48,1.96,1.4
2017/1/14,01:20,181.5,95.4,0.47,959.86,15.15,0.41,2.6,2.06,1.34
2017/1/14,01:30,240.8,94.5,0.67,960.03,15.56,0.51,2.75,2.84,1.84
2017/1/14,01:40,258.8,94.4,0.73,960.23,12.44,0.51,2.75,2.65,1.26
2017/1/14,01:50,248.6,94.8,0.96,960.26,13.4,0.43,2.82,2.25,1.31
2017/1/14,02:00,264,95,0.87,960.24,15.36,0.4,2.98,1.96,0.94
2017/1/14,02:10,265.2,94.2,0.71,960.26,13.87,0.3,3.11,1.37,0.47
2017/1/14,02:20,249.5,95.5,0.75,960.21,25,0.55,2.6,2.35,1.19
2017/1/14,02:30,233.3,97.3,0.72,960.3,22.73,0.65,2.26,3.04,1.51
2017/1/14,02:40,245.8,98.2,0.97,960.32,15.03,0.68,2.4,2.84,1.16
2017/1/14,02:50,265.9,98.1,0.96,960.45,12.96,0.46,2.6,2.65,1.28
2017/1/14,03:00,257.2,97.9,1.32,960.4,15.37,0.76,2.65,3.43,1.19
2017/1/14,03:10,244.4,97.9,0.95,960.29,14.71,0.73,2.46,3.14,1.54
2017/1/14,03:20,257.3,97.8,0.8,960.18,13.83,0.52,2.4,2.94,1.6
2017/1/14,03:30,260.7,97.6,0.91,960.14,21.08,0.89,2.46,4.21,2.12
2017/1/14,03:40,298.8,96.3,1.46,960.19,24.24,0.87,2.62,4.8,2.26
2017/1/14,03:50,318.1,96,1.15,960.36,24.11,1.39,2.62,7.15,3.54
2017/1/14,04:00,322.6,97.6,0.86,960.44,26.85,1.19,2.32,5.29,2.5
2017/1/14,04:10,291,98.4,1.11,960.42,17.48,0.71,2.36,3.43,2.05
2017/1/14,04:20,273.4,98.9,1.15,960.37,20.63,0.7,2.27,3.72,1.95
2017/1/14,04:30,256.1,99.1,1.04,960.21,25.37,0.81,2.03,3.82,2.13
2017/1/14,04:40,263.7,99.1,1.05,960.25,13.21,0.73,1.71,4.9,3.15
2017/1/14,04:50,274.3,99.1,1.03,960.26,11.9,0.65,1.55,5.29,3.4
2017/1/14,05:00,311,99.1,0.87,960.29,23.37,1.04,1.34,5.98,3.16
2017/1/14,05:10,304.6,99.1,1.05,960.36,21.39,1.04,1.35,5.39,2.86
2017/1/14,05:20,282,99.1,1.37,960.3,12.08,0.67,1.5,5.19,2.79
2017/1/14,05:30,265.5,99.1,0.78,960.4,16.35,0.81,1.53,5.39,3.14
2017/1/14,05:40,263.5,99.1,0.75,960.51,15.81,0.81,1.5,5,2.98
2017/1/14,05:50,269.7,99.1,0.9,960.5,13.26,0.56,1.62,3.92,2.12
2017/1/14,06:00,304.6,99.1,1.08,960.66,21.05,0.46,1.89,2.74,1.48
2017/1/14,06:10,311,99.1,0.84,960.86,20.22,0.57,1.93,3.72,1.97
2017/1/14,06:20,313.3,99.1,0.73,960.84,40.04,1.05,1.8,5.1,1.88
2017/1/14,06:30,323.9,99.1,0.73,960.85,30.42,0.93,1.97,4.7,2
2017/1/14,06:40,330.7,99.1,1.19,960.99,25.54,1.06,2.07,5.29,2.16
2017/1/14,06:50,338.2,98.1,0.95,961.04,16.13,1.16,2.06,6.37,3.76
2017/1/14,07:00,314.9,98.4,0.59,961.1,31.43,1.05,2.08,5,2.54
2017/1/14,07:10,256.3,99.1,0.91,961.05,17.14,0.77,1.81,4.7,2.63
